12002,fvuprflqbkeeedlwxw,11,7,532.9809
12003,pccenzcebstvzqtsyk,62,8,4725.9883
12004,rofldaiwxrznnbn,56,8,7833.861
12005,lpvdnikkjxnec,44,3,645.02704
12006,cmyukloodydlkqmji,43,5,2223.324
12007,womlaqovzrzpp,49,9,8089.837
12008,oktabvjrxoik,33,1,9315.913
12009,toufbbpaugsnprqmyhu,29,9,6144.3345
12010,xxoeowwxwajzj,60,9,5809.7666
12011,jnpqrvjxoitz,64,2,3829.9778
12012,xeliylwwhilvzcwjnyg,43,3,5816.8965
12013,gugneshgrvr,67,3,6079.116
12014,qxozpmbfcexswa,27,4,9166.49
12015,azucpploqt,32,4,4255.6763
12016,ktbbvbghtl,25,3,4964.898
12017,tpsbqokxwajbtkm,44,2,9297.76
12018,ssitldgpdocutteinpj,57,9,2537.1985
12019,bulfppxvkv,60,4,3923.9807
12020,hzjgczazikpha,38,7,6280.1074
12021,zrewopxkyi,32,9,988.81287
12022,fhiomxgrgvziadi,32,9,6314.1797
12023,qjwjhbbtwffhwnyx,56,6,8754.106
12024,qagkkjtymisauxe,26,6,9630.853
12025,aueruyjmnbv,46,8,8952.558
12026,ogylmkswielrwwg,18,3,5054.35
12027,iexiudkzricia,31,5,5444.767
12028,jeheakmfbmceb,16,1,8864.517
12029,quppeqrwzytmuy,27,8,2666.2993
12030,lyjrzyanzebcjka,35,4,3246.6965
12031,ygwvikqtgtfnjlumf,45,4,462.1157
12032,fcfqqdgcucreldvv,33,3,4197.93
12033,bovswgpbjmarsg,55,5,9884.178
12034,jgjpwlldcf,10,4,8366.378
12035,yfvbaxekqhtnkqqcggj,31,5,6614.96
12036,tnuklzllhucgubclqx,24,3,2367.645
12037,ameklnjyfwwcxaby,45,1,3910.2708
12038,mppxgyvjigzfkfzhu,28,1,201.33606
12039,lhlwckxqusnomw,42,3,4819.101
12040,wbftsalcfbatubeyjy,34,9,943.2671
12041,btxutifaeno,62,3,3849.2163
12042,kzdsarqfgujuxvzhby,14,9,3867.539
12043,gdgcsznayah,54,1,7368.7393
12044,xzteeazvqlx,12,6,1988.7992
12045,ltptfcurddbzhx,21,9,5523.7646
12046,jopxkravtegcvjsnc,68,8,207.05695
12047,amkspewxvb,47,7,757.2673
12048,pvfnrkziaaftwrmnf,25,7,7378.879
12049,pjmzijrtbwfhn,46,7,7452.7676
12050,mwgizoibviqjvs,49,8,1071.6355
12051,tknufshrpraglnergyt,15,7,2370.7842
12052,hpjpxpcvqrsrnhxsl,69,6,1100.6554
12053,gtzxvsywwejckskzxko,60,7,8123.74
12054,pdcutvyldfgvdfkumcb,56,1,5099.882
12055,kosbjdadnbqhsnuz,60,8,2163.909
12056,nnunecocmubmluvwdc,30,9,3226.3882
12057,kclyruuxfinfa,46,6,4932.816
12058,kfptkdihpypc,19,5,7339.85
12059,cccoersemkgfgkemy,41,6,1020.35297
12060,elahvzeswvyi,38,3,1809.9889
12061,vnhqvqcsiogyftlcd,51,3,7175.277
12062,oclsdbirfeuki,50,5,6286.845
12063,rzciizaczxwovar,31,7,8842.849
12064,pfnsgywhnu,32,6,5677.117
12065,jcidnpotvnd,67,8,5430.8467
12066,psxzlvwkxrnmrlxo,23,5,6478.0493
12067,gllklktdflg,37,9,4985.8027
12068,fwjilduitbw,50,7,2711.5737
12069,vrtupfvwjlmicgnlvpi,14,5,2279.8184
12070,qnafaroezqnblb,53,4,7118.142
12071,aydmnmeearpauykkhog,69,6,271.8661
12072,ramaakszplfchopk,61,3,9993.5
12073,ahjqtelyswdq,29,8,7961.3574
12074,wmztfqhila,28,9,7193.7705
12075,pvncsruyiygepnc,23,4,2930.2283
12076,freszhlurqkxyswfua,51,8,5434.4707
12077,zavpxpxsvmfevrye,67,6,5316.932
12078,icurglufmilxjsozfgz,45,6,6606.223
12079,ajradslhzjfypkv,21,2,9244.315
12080,rhmstdzuus,21,1,6321.1626
12081,tdtpuaymdan,21,8,5101.8296
12082,iqyoqjtjmpycjim,23,1,2603.1707
12083,rfrgvhwbbjnxhnw,10,9,7911.248
12084,thmjqknrxbzslu,67,1,5152.431
12085,aotjtedphmtfusa,26,6,9702.216
12086,cykjmjzudegyxpxqqb,13,5,2609.3472
12087,owfryukauktdt,25,7,4721.363
12088,gaftxcrwwgnzgw,59,8,5590.2407
12089,ywfltbguhurrxobfqvz,37,4,8510.856
12090,axahprjghfwyxba,42,1,3081.252
12091,ztljnimpwlszqfdavz,15,8,8859.802
12092,ebghzxgwmvhkei,37,2,9562.333
12093,pwulnzdjyvzaoqlz,66,8,1014.32056
12094,ppmtxlucsgkvjc,52,1,2104.6777
12095,restpwozlbmtvgvoi,69,6,7522.833
12096,wwhbsfgrlbfvckto,32,3,3592.9207
12097,qnxvdyiuiazkabfit,11,8,688.50635
12098,jborqlsnbwnmutppkq,37,5,8154.944
12099,yceaqtxjiwetehs,48,5,1895.8978
12100,ktepodbuxfgpysxbsd,30,7,2328.9673
12101,sbrlcxgwxywxkiiqjrq,32,1,9402.297
12102,rcmzqquqwsqzbysmt,62,8,8704.801
12103,lxdtsvrxqcvdvtrzuem,12,2,3651.026
12104,wgatqgfcjpbmzosc,51,7,1263.2477
12105,roaizqnxsujafhwzzo,15,8,8821.451
12106,jysytmbjqqrovi,17,7,5968.879
12107,ywgwsxtkyqwlcqxhw,52,6,3807.643
12108,pvcaoxiuxzdes,45,7,578.7533
12109,fmufjtdfkhr,57,6,1628.567
12110,lteqafgrzwctfdxeo,28,2,6074.7397
12111,ktyvmripigche,18,9,1791.9506
12112,lcyszmdjezvyribmiz,61,5,9064.167
12113,udeeezqpzv,68,4,7719.154
12114,nqqqvipipmwdfhlun,55,2,2425.1672
12115,hzasbtlzhounnkpwsgf,15,9,2111.2344
12116,rufyebsdjjmhrlri,23,6,6732.3687
12117,dikvxgkwdafxc,66,6,3184.795
12118,uqearbjvdwehgat,23,1,2723.4885
12119,qbnjmlhchcgoawxxhv,47,6,5085.7764
12120,kkdzxsuxgkk,15,3,3398.7778
12121,wnvzqnxvpxkbeo,29,8,8632.511
12122,mzrgnxouxft,54,8,269.57596
12123,lrsrshxramsh,40,3,1780.6027
12124,wkxzznuixsl,28,8,6366.9644
12125,rsqmwcwdjcw,63,9,8604.135
12126,ejbptmetistoevtoep,28,3,1820.9392
12127,mxkjkrzowdmcx,19,1,1874.4712
12128,eaodqlednpnvnwzsvq,57,3,5339.4766
12129,jrasugjerebilnosdt,21,8,8896.516
12130,apyqipdurqosak,33,7,9905.476
12131,sjcookbsrbljxqvjo,33,7,5418.2744
12132,vwuweimsfiwqpzyqv,22,9,7420.013
12133,xrdqdyzmxoendaoxtj,60,3,6898.511
12134,dwqcevlvmwjxx,46,2,6933.627
12135,oypsubtpuzkov,67,6,8353.221
12136,hyrojruhqqg,15,7,6209.251
12137,jkzkslmdvqfeqlnffio,40,7,1333.5801
12138,gklneyxynwxgl,67,3,1226.578
12139,vmslfcitbopagaegrl,67,8,9841.059
12140,icxqmrnznmeqs,63,7,9233.821
12141,ubewigpigugrpe,49,8,1261.2532
12142,tilyiyjfjrsmgyj,32,6,1211.6188
12143,mrturajjnu,67,2,637.6456
12144,libikvnrsxrmcaugnzv,39,1,511.5307
12145,ohywoturuktgrblty,25,8,6950.6284
12146,yzegppdbmmnlzeq,34,1,8664.097
12147,hfbvhgziwcmb,22,9,1894.291
12148,nztyvjwvieuudet,38,8,4380.1235
12149,zfqtjttrcndzwy,59,4,8033.1006
12150,jlzypwxthmwgshxcoi,49,5,1110.0662
12151,dvgsgqakukifrzzzmo,41,8,9065.244
12152,qmmvzpdivbemixl,60,7,6630.0684
12153,avfitjtwmbkmsmxxtdu,46,6,9384.756
12154,mxlydapsrpwort,45,7,1387.5876
12155,pjrcifnplbyuklx,59,2,9211.363
12156,awipjyoeeszyap,45,6,2331.2366
12157,puohxqqdvw,52,5,8671.158
12158,prlnmprbbthvyu,59,8,5087.72
12159,maggeoqzdfcymbxfq,63,3,7363.3936
12160,kumwzuyfldlfbecl,15,9,8682.856
12161,zopzhvcbzr,68,4,3484.5308
12162,qkbewfbhoredlnohexd,10,6,7334.827
12163,mqxmecjgvsq,18,2,5828.059
12164,qofehtcxkyjydgnrbf,23,6,2649.589
12165,uecgiqazcikamgyn,53,5,6732.5063
12166,rggibmyxxuhhecckh,40,8,8407.027
12167,cqxibdyasbuhoajvlxp,68,7,782.5955
12168,kmqnqospohkbizhebxv,51,1,9612.426
12169,belzggbzccfzngwna,36,9,6186.6963
12170,qygzewxihkat,68,2,547.34717
12171,wfgrimtvxgn,34,8,5920.4253
12172,lgfmgfistqhut,41,2,4796.3364
12173,pikflkihveizibrecnz,46,9,566.7232
12174,gpkoqtypmwzohivt,19,7,2645.6025
12175,arebusiglntvzqd,23,4,4289.406
12176,zxcvcwnysarlt,54,5,6847.0376
12177,txerdqxidorebvdlj,55,1,7525.2046
12178,tinluedonjiiuic,21,9,6817.2554
12179,ggfpsorthpeejd,10,8,9907.112
12180,pwszsqcesimr,45,1,6467.827
12181,cjxuytjuhpjbwwe,39,3,5513.451
12182,azgtjgquooqqmc,29,2,7290.036
12183,cltddlwvmi,23,8,7963.6294
12184,gyhragwczhylbzpt,27,5,4693.8955
12185,gcbwybunfnwxymtjei,28,2,8829.92
12186,uwnwpjherqxthjnblur,37,9,6731.917
12187,mqfuxkgice,13,8,741.7161
12188,emoiywpqqvdvq,15,8,6285.414
12189,jtelhznfmqkb,56,7,2347.6145
12190,rdlskgslmjk,48,9,1787.4766
12191,cvuovvenajxubmegjb,46,4,2855.9163
12192,husxvzrncpntisuclw,58,6,1819.9974
12193,erbsasgbnigcp,10,9,3537.3835
12194,trjmwtdkbcvkctot,61,4,2977.031
12195,dgyfhhiyprdvil,18,7,5207.6113
12196,bjyuluycbjdoeagqjn,30,7,2864.6638
12197,ptqttnmhwmb,37,3,9310.338
12198,iqmhptwadbexxce,53,4,1361.7838
12199,wfsfzrmhpjxqtjll,21,8,1889.0026
12200,cxdaskgekmgnzfq,47,4,9198.668
12201,czgyduqnxfux,59,7,8733.112
12202,kciobrymtztg,23,1,9772.771
12203,rmqjddqgylvuhnkxuwc,38,8,1602.3153
12204,kobahtxrhhkrzaarjhr,22,4,2173.826
12205,vqecnkoymcrx,65,2,3455.1516
12206,rfgzcaqnyqdwo,25,6,3852.826
12207,owtoodtlhdn,51,7,4136.5312
12208,qffsdxkmucptzc,35,2,8400.662
12209,jcflbuihswfyckypno,53,9,1978.0979
12210,breyujbcffh,38,9,5098.1724
12211,nrpcdgkxnjpz,68,1,8440.541
12212,gwsnprvwyg,24,2,1759.3378
12213,hqdjpvqdjznkeqeqxdo,65,8,2241.727
12214,ukfjpkyhctqigmhwydx,34,4,9247.571
12215,cfgxgurrqullh,66,4,308.28442
12216,twcgtcwonra,44,2,7979.499
12217,wzcwlsiahylizyjq,14,4,4117.052
12218,ryyygnjsmholthqgz,17,7,3019.48
12219,ovhpunkzqbexyhoi,48,7,3349.492
12220,otwxbwyokq,62,8,708.2476
12221,btlbratrhtvhw,28,2,4360.589
12222,sglithlfzeuyjcqgrqa,11,6,6412.351
12223,xwwwxovfoahutmyy,16,5,8294.72
12224,utdqjnldvcfwcuweezk,47,6,6466.6704
12225,hpfvjxkprvtnma,47,1,9033.485
12226,twvikfvrfigzkfm,13,3,7322.9453
12227,lhpwlxwuwwccc,35,3,3991.2725
12228,bdlwdtzshyj,44,6,2167.4724
12229,cgrdoawpfnqukiphob,19,2,3267.4092
12230,xocjkvjvtkkvn,61,2,872.4792
12231,ukqrsbllnuxobd,49,2,298.43707
12232,gfxbhojxavvya,31,1,7412.673
12233,rnnctzokyeqqomqhtlt,61,9,8333.008
12234,nqhlqgijqei,29,4,4304.579
12235,iauhumjfgrjxxd,19,3,5199.4775
12236,girgwtvggma,58,1,1462.905
12237,nkksokjisncsrhz,35,4,9572.642
12238,zxhuhdhppi,47,7,6560.832
12239,tggydimpbjyfk,63,5,1649.7316
12240,touqdocrlylaelrgxf,31,7,8028.2725
12241,amllginagqgbnzffd,31,6,6021.3657
12242,ysadqzmfphfq,27,7,8640.038
12243,bxpbgwzbbdrkr,15,9,7096.397
12244,gfvtslffkbq,54,7,1645.6907
12245,drioywwsevdcdsviq,41,9,9713.142
12246,xqnaqqdwoqvnquc,42,8,4642.8745
12247,hlplgvkyylld,30,6,6422.8657
12248,ddujexfxqvpzfmm,52,7,1054.0516
12249,hjbqokweigcqpxx,30,8,5104.9478
12250,appevrxsgetjwlmkr,21,7,7850.267
12251,arkduwshbjc,33,3,1294.9749
12252,syxephzemrzsu,45,3,1111.0173
12253,jugjakehjfzwgnsea,16,3,9504.911
12254,jbpshsizdwrqvoxwwvc,13,3,3527.4111
12255,fmyqajxdxbmgweq,21,2,8267.49
12256,znugxfozww,20,3,5220.4805
12257,hkzjfwachjv,56,5,9017.339
12258,cxthjemsgp,44,9,1332.4158
12259,rhwicijrewqh,13,9,6411.3364
12260,wpkbcfttzs,18,7,1746.8479
12261,qynqrzxmzevvdtarv,54,4,1462.3857
12262,oyfyjlydojcxaozcj,33,1,8137.634
12263,knyrdjqivfpuodij,51,3,1365.4181
12264,zzyrsopxnqjci,52,8,1209.4619
12265,akcjxakshpuppgqs,40,7,9907.538
12266,cgcypayeylvslyi,54,8,4726.423
12267,vrhtywqbifbk,33,1,7911.6924
12268,mpasojviigmfk,22,1,3718.2036
12269,otcltkkzdnonragghh,55,6,9143.249
12270,klexywazmihwhs,51,7,4736.131
12271,ozvuinjrhimlodcuerj,67,9,7949.0728
12272,qttracvvkajywcscjn,30,4,4438.9785
12273,vdrjqkdebdrgtbsybcp,47,3,4311.6504
12274,affyzieziojibxuef,59,5,3490.5479
12275,swifcbzobvqgucdks,20,4,3031.7012
12276,nzrrknltsxnwljswtqb,36,7,6244.73
12277,wvvjkyzpkpox,61,6,9773.104
12278,qbfjzrmegggfv,41,6,5482.513
12279,bpgfiysptxshed,40,6,704.66583
12280,zkgoahgdzsci,31,4,234.42276
12281,ynxvnamryzjzokd,38,3,5688.459
12282,wxsrnixudui,11,5,7604.943
12283,iofbcvdmduvzcxrmb,68,3,8427.215
12284,zkvbamemztejswy,33,5,969.1807
12285,odcdlzyhbhk,32,4,695.6977
12286,umeejgyacps,44,2,6928.151
12287,uulaiowzfyftwy,46,3,9590.043
12288,mamcnwbuxsjpdlocr,40,2,657.1014
12289,zeigsnvfmalvqtbzlbj,19,5,650.2717
12290,fgogdzuexoft,15,6,8960.143
12291,htousugucp,22,6,4834.273
12292,qwgtjeshrqzocfhw,18,1,1524.0728
12293,zxrbdjozzyqtgvelmd,69,7,348.40497
12294,rjpfgbxhgsihf,44,5,5050.0513
12295,azdmqyqxzmppwz,46,4,5202.676
12296,qmkkffnxyvfa,17,9,6846.034
12297,jdckvafizekomyms,58,3,2123.3877
12298,kqrlhdndrovepah,43,8,5791.1313
12299,lpfnxozjwrmelxdfwx,17,3,7680.233
12300,lnxhnazbwvetmygmuiy,23,9,9067.981
12301,eccakmbzhjprvz,44,6,5187.8184
12302,jkieotrbupfton,33,2,774.05347
12303,eytlpzicprwwjcowsxk,38,6,3067.4143
12304,rrlalyvfaqfzn,18,3,1286.4044
12305,rzlcklcjiyejqjap,60,3,2287.6033
12306,uzygohorvclcjcgp,23,6,1437.3024
12307,ffjackqrclbefoxxb,35,1,9114.769
12308,edzlsakryxhbs,31,3,7057.3267
12309,vxvtupwszobalsyvai,62,9,8553.727
12310,zmnzkgujdf,30,3,5405.719
12311,mckfewjpfr,16,4,8765.765
12312,tehjbmtjibinzc,26,5,4294.548
12313,rrdqcdjiebsxhobmh,41,1,2020.8019
12314,hofiucuyqjfnsks,58,4,7129.8384
12315,yewptdzrbqevoicaq,38,4,2619.467
12316,xjjuvbqflndtaqgkc,22,7,5993.2783
12317,ekhcjcjgcz,28,5,3687.007
12318,vvgqtjmzbqpl,66,7,2550.9854
12319,jbrxglkuysapvvohujf,37,2,9876.257
12320,xldgljtiqmgtavha,16,2,4784.3174
12321,jxvxfrqpsaoaearomej,65,4,5230.5894
12322,odguuszeuzebk,49,6,257.6568
12323,ifnkjugapntr,43,6,3289.987
12324,obgeeiervfdn,54,5,9259.154
12325,yzfaylmrfszouj,21,9,9797.685
12326,nryvxcxvvzjzqdmeuy,61,5,9908.88
12327,xfdfmzvyhm,19,8,4728.566
12328,ohjyeobbvvsmkjseys,48,1,6277.7056
12329,jljpkfxelcljlvgqzlt,56,4,4857.077
12330,mooxsqpkwjpfirwp,69,4,7987.804
12331,fjsxlaujzesxnuu,39,7,4099.671
12332,ypbocupmcqyxpf,21,6,9709.37
12333,bteufebrdx,41,2,1845.0182
12334,jtqdnygiizgfyjvopj,57,6,1440.2015
12335,cdofkdghxbndlr,35,5,206.3925
12336,xfwwscfyejszix,38,6,2809.1514
12337,ovhoezmxfvj,60,2,5037.9824
12338,ciligvieek,54,7,3861.0073
12339,kkpzilixxiykwq,69,2,9444.535
12340,peayvrewipepekrv,10,6,6119.032
12341,wjjxcbqvvyiohlr,68,8,3219.5457
12342,mwjhtmvebsdojarjqry,34,3,9933.685
12343,gjntayyixhon,12,7,2621.0515
12344,ddbubtmbaxbejhl,32,2,8255.471
12345,qlymcejcillewzpo,44,1,7416.5093
12346,oijeivomdfcg,43,4,4836.8584
12347,fnfbvtmhspaejkqby,46,7,4697.6064
12348,cfngoszbag,18,5,1263.587
12349,ukejdqomjmvhgwkzn,46,9,6272.532
12350,aqaidcgqflzd,60,5,6403.2544
12351,eaxscbnixwaukis,46,5,2760.191
12352,lafxjnxxvrgscsjct,33,7,7357.842
12353,iquwzdcmjsqjk,37,6,3584.9712
12354,vuoktziefxxtthcnz,36,4,7388.5557
12355,gblmvbktyplbdrpljo,39,6,9203.738
12356,dembzikxlq,31,8,7129.8975
12357,szvnrqjfstdmbwxqmu,36,5,3473.6277
12358,pudpdpmhyovgzkfha,44,5,387.7029
12359,wltxnmtsfxz,44,4,4819.26
12360,ctehabuofssus,23,9,3507.7896
12361,hyqwmmqivgapty,25,5,1309.8262
12362,clkkbdmbkjinoyy,53,3,4631.7305
12363,kkttjbvslzr,22,6,4041.022
12364,nsprjdgeppxcgl,39,9,8809.849
12365,gihpodghttb,37,4,1728.1381
12366,lafhnbvhqtpnmni,45,8,5163.2847
12367,ttqxvqfmafcjt,30,1,2589.2063
12368,ilgeopgibkjm,58,2,9995.244
12369,btzlksquclpm,24,3,2452.4468
12370,wbwjpqsvbuxsx,52,9,6153.414
12371,prafusgwnxqkhi,54,3,5419.304
12372,ojqpeqtiamcd,43,7,4861.1973
12373,hwmnyhozpu,52,7,2382.4539
12374,npjsomlpkahmqlksg,40,2,7532.5034
12375,hbybdxrywkhljfw,21,8,1399.367
12376,rvufnwzvgq,51,7,5413.4507
12377,vcwvufbrbqeurcvbs,10,1,1245.6909
12378,xipkfvbylia,37,3,9340.118
12379,swjaojxzskgsentu,38,2,2002.2172
12380,ykcwefdwzpwvhrfgutl,55,7,3069.8604
12381,znrwxzfhlemb,29,4,3215.0344
12382,jhsajnvgyvnpep,67,1,555.86383
12383,bcwfrvptljhkvc,28,6,6785.171
12384,tkpdfuruxthpnxdhn,29,7,8451.304
12385,sffdspfktfivwugca,17,8,8848.748
12386,sxsvrtcvfhgoocac,51,8,3398.949
12387,nivicfoufgsr,18,1,216.63226
12388,uhjcgyhiwnx,67,7,7999.623
12389,oeqlirzijncofxatdd,65,7,1303.6072
12390,xkrluqebyxmrdzewtu,29,6,2372.8513
12391,uryvjrizfs,41,9,3237.349
12392,tnktoltygqamuz,20,1,2567.353
12393,cxtcvwkhhadxjyqphxa,21,2,6715.8364
12394,lyepvfbtjxzmm,33,1,8795.864
12395,sodohenpmidqfxreffg,66,7,2198.885
12396,myywrpavdvidfl,17,6,6510.457
12397,ifzvcguhnqviyo,53,2,8421.719
12398,iwadjsfmzzilmitu,42,9,7514.146
12399,bumkjyetuzmxokk,60,9,4149.2783
12400,gdtwxyaaonlasynge,33,4,3877.571
12401,bjbayapawlwlj,10,2,6111.798
12402,cbzulqcxmtlpuwamrl,18,9,6394.3647
12403,bqfglpruhvcshtfz,65,7,1647.0898
12404,szuvguoysgwsczxskl,36,3,1746.0183
12405,uunmdmnwybyvw,62,4,9735.497
12406,eymxjlqghv,60,2,1807.5873
12407,vxonosxrbbzasudxgcc,68,4,8775.638
12408,xfzizdevyagkoirfp,48,5,8368.375
12409,npjvdzpeqxxnsg,41,7,398.05478
12410,rvbgvufxhu,47,8,7323.1045
12411,enwrnkkkaijmck,29,3,4823.9556
12412,mpsyqfiwfznknu,49,6,6023.807
12413,brzyeutqpkk,20,9,6351.177
12414,zougqjeeag,58,2,9900.6875
12415,drojjclrdphrzcij,67,6,1418.4255
12416,prezzwutme,53,1,1971.7303
12417,ychiwupojfcj,62,8,6169.026
12418,nzowgygonazag,19,6,5381.228
12419,chguczsfyeyzklxnx,32,7,4235.9634
12420,xbzzlchgzai,58,4,5625.46
12421,rxxvnkhsjgvdmnsk,28,4,4064.8945
12422,comxcfhsyhyeo,63,3,4064.4172
12423,qelxqihsaioekrkcbai,15,1,7648.3384
12424,ylqrvozhuvvjjjjho,52,9,2268.714
12425,iiwhyragzb,31,1,8387.733
12426,lwossouyvjdi,26,4,3087.8108
12427,qtbseiuryztixdf,52,7,3322.1467
12428,iuwvuelerpiniqfm,15,1,3027.099
12429,inumuphsmfkxalajj,61,1,8270.723
12430,plqednjtbukrqpvcywj,42,8,1392.1401
12431,ihvswnxprycaosim,63,6,5888.1274
12432,lspykczxugakferb,20,4,6026.301
12433,fjlmjecqbob,20,2,5294.575
12434,azisrlzihczirs,40,4,5114.73
12435,cauduickxgvgzlk,30,2,2014.6957
12436,aqwoofthcmndbytmusa,33,8,4199.379
12437,bopzogunhjaeokwoha,48,3,967.676
12438,dfkcgestygy,56,4,1898.7998
12439,rrangaktfm,30,9,676.03546
12440,wdcwfoltmwsifeyyme,59,7,2090.7095
12441,cupntvveplo,26,8,3654.0283
12442,kjwwjapklhzkhmg,48,1,7004.8223
12443,blzemqnvthi,29,1,9650.536
12444,uytofdumcqhnxvajdmg,50,7,2081.585
12445,wrxvavasetmonrxegqu,51,7,3436.5864
12446,onhdhnxwsykso,50,1,4061.7275
12447,qgagfltwuldyjmxfpq,20,7,3092.4275
12448,jusmwkcosfvetky,45,8,2944.12
12449,stnasudzhocxgyge,52,4,1092.8628
12450,wrhmfbobeouzqivj,22,7,2656.9163
12451,yunpxjitwbaqdcht,38,2,3681.2903
12452,txqqwyjylih,19,6,3863.2988
12453,lkewemcsaopmtsngb,17,6,3431.8875
12454,mkzrcegapxxkyxwnj,28,8,3393.2922
12455,xcbleivzvptqqr,11,2,6087.818
12456,tguzkbypuluvkzervjn,20,8,8091.804
12457,xgwqwqohrqweveb,40,7,3853.367
12458,gzoxjcugalosnkpac,24,4,9009.477
12459,xopbrtdjlsfeppemvmn,66,8,4324.5024
12460,jkqddgnnncawn,67,9,6841.1216
12461,dcgeziytuuim,31,9,8094.547
12462,yejsyyeltrbpzyn,26,1,5395.2544
12463,qurjxxmzgaxol,57,4,1100.6606
12464,rdnxaaqbsk,57,3,477.8598
12465,cvryoftwfykhlobuld,43,5,2105.4067
12466,slpfnomjkongod,65,1,4836.382
12467,wbgqxyfpwd,16,5,4058.0217
12468,xnledpspklzjs,34,1,9656.53
12469,xlxaikbdntaj,20,2,1838.0269
12470,bqpbwzpifkst,25,8,9037.575
12471,kqfviospjzo,62,3,6389.38
12472,bcqldnwzswzqvinuc,41,7,8313.816
12473,uqozktijrduz,40,2,4883.4585
12474,ylgzafjazavlug,24,5,1599.2179
12475,evpafchvmnxuo,32,6,7062.63
12476,elgnorywheozpouyxiu,43,5,1662.4137
12477,wxzofjbyjpzct,56,5,2404.9648
12478,cfjjufuvke,21,6,6092.5327
12479,hobagzabruoo,33,9,1961.4794
12480,scmppskjpjbvtwhxws,12,6,6527.696
12481,namzocyfhhpmoedfzee,67,6,7556.9844
12482,tiuqmzmtckxnzek,34,6,3227.6116
12483,gpldgrmnqdia,44,1,9823.626
12484,ujgdaggfibojnjyze,38,7,9141.737
12485,wnqcpvdfpmybb,15,2,1134.8828
12486,lfarjdhxjxa,63,9,5126.5117
12487,helzzxehmjv,38,4,2063.0125
12488,wzkiferoqmykxn,68,3,9541.64
12489,zouwxnaljzau,47,3,6716.8887
12490,tnignhthjnfl,14,9,4853.753
12491,ielnbwzsakkh,11,7,2266.1614
12492,ozxoihulxzrro,32,2,1720.3738
12493,hekrcqsdbyrzkkcyo,36,7,6865.4346
12494,edttvrrksbehmvhl,49,1,7300.0645
12495,baddiinqpstaajtxuy,41,4,5339.416
12496,hbtfatuwoizwe,43,4,2980.8606
12497,tlrhnpoeraw,34,4,9586.147
12498,bzrstruqsbtrtpxbb,23,6,5448.8486
12499,nnghfnipsqjwx,41,4,6136.0757
12500,fuelnmbcytiafnytq,17,7,3168.188
12501,vqvugsidqmneaj,58,7,9229.91
12502,xbhrvnjvel,60,3,8985.858
12503,gnruqxbnpfbbfvjf,30,2,9119.393
12504,icjnhigaghpcawkcwau,44,2,8823.374
12505,trdkugflcnldyimuyol,46,4,8986.951
12506,baqsntwqwltzfcy,60,4,8170.118
12507,kcgcoyvglsxxgn,11,8,5427.2075
12508,obezdgjcssbystrk,69,2,5264.7754
12509,emxhfebjvpoldt,55,4,2522.9138
12510,uvzbbfajttz,56,8,4196.1943
12511,raurxshkaywwjzxcf,49,6,8714.494
12512,tlelcneyuhwxpgrgfuy,54,6,9201.374
12513,lozanyoirwxzirzz,56,8,3428.8203
12514,mdtfscldkkeewp,68,8,711.5651
12515,bfazdjrbxjzut,67,6,802.7057
12516,jrcamhsepip,57,1,5282.649
12517,dikqesjrbomrlcc,19,3,3203.9485
12518,wfsygytdllxdiqbcfbd,22,3,8232.244
12519,xjrgikqfmfgxxz,42,3,9640.034
12520,tilffgkwvw,28,9,9576.013
12521,dkahljzbqabvlny,65,7,6553.3843
12522,zpyteivqhicyhe,49,1,354.094
12523,lgqpvuxznsse,24,2,8174.5767
12524,cwxlyztojikyxrhwmmf,10,1,1013.95465
12525,lgpnnfmhxvsfs,38,6,2788.05
12526,xnlnxpssyrsotc,59,4,8607.494
12527,ojpidcfplbqzukzwf,15,1,721.0378
12528,ukcuwnsdarkpog,43,8,853.6183
12529,mkfgnjeaypxrub,66,9,876.14777
12530,vchvbkqdpatqmuppwu,60,7,2591.0203
12531,urdfctwndxcahzev,31,3,4961.732
12532,bczpndygppdfhezh,26,8,386.58057
12533,ogwuwjisncsobyzi,36,3,6374.412
12534,vlaaathbwhffohhoh,14,8,7282.0557
12535,ormptczcmzlldxifgs,54,8,2405.1084
12536,huzzslqonjotvrfy,32,3,1917.564
12537,lirkikdyzlzmv,56,9,5060.806
12538,oqylwapufrxiqgn,52,5,5147.6665
12539,pgductzbjhflx,25,5,1943.2303
12540,xfpskkxnnekpvpgijuz,36,7,4993.2705
12541,wyvawtgeszgvyevfv,31,9,8347.368
12542,rtipjkacqpqirpv,64,3,241.55809
12543,pwjgubdnjf,29,6,6858.5493
12544,dwmauhtcor,25,3,8749.851
12545,twphlmqxrdbv,21,7,4088.914
12546,kxtacjtzyxosxfmqf,27,3,4727.723
12547,bnoafdwdoydpc,10,1,6883.7266
12548,vyzyopwxyfvclxuh,62,8,8706.703
12549,kkhbjdahjymsbzcfw,15,1,7234.0986
12550,rhrtvgjgxgxqt,61,6,7722.585
12551,kccuvsrxnnliwqdyf,11,5,328.67896
12552,vuflnhttzqslx,12,4,6158.039
12553,rsyeivubnca,16,3,2972.345
12554,vuuhlantgdrkb,58,1,6317.9272
12555,wbefszafjazpiv,69,7,154.93228
12556,ohkesevwfuldfnty,48,3,6532.054
12557,niauhrorvgjbwibaykm,22,8,2891.833
